Customers State,Orders Quantity,revenue,date
Para,3,894.9,2018-04-10
Para,4,553.9,2018-04-11
Para,2,192.99,2018-04-12
Para,2,176.99,2018-04-13
Para,2,297.9,2018-04-14
Para,2,204.87,2018-04-15
Para,2,259.89,2018-04-16
Para,5,749.16,2018-04-17
Para,2,199.9,2018-04-18
Para,5,487.58,2018-04-19
Para,1,159.0,2018-04-20
Para,1,89.99,2018-04-21
Para,1,69.9,2018-04-22
Para,2,264.9,2018-04-23
Para,4,735.89,2018-04-24
Para,4,879.79,2018-04-25
Para,2,250.99,2018-04-27
Para,4,307.99,2018-04-28
Para,1,269.9,2018-04-29
Para,1,1106.99,2018-04-30
Para,2,299.9,2018-05-02
Para,2,491.7,2018-05-03
Para,2,278.0,2018-05-04
Para,2,629.99,2018-05-05
Para,2,151.8,2018-05-07
Para,4,548.99,2018-05-08
Para,2,1048.99,2018-05-09
Para,3,177.0,2018-05-10
Para,2,262.8,2018-05-11
Para,2,344.0,2018-05-13
Para,4,325.7,2018-05-14
Para,2,897.5,2018-05-16
Para,1,44.0,2018-05-17
Para,1,169.9,2018-05-18
Para,1,169.9,2018-05-20
Para,1,69.9,2018-05-25
Para,2,86.69,2018-05-26
Para,2,1236.99,2018-05-29
Para,3,221.89,2018-05-30
Para,1,450.0,2018-06-01
Para,1,187.9,2018-06-02
Para,1,108.99,2018-06-03
Para,1,169.0,2018-06-04
Para,2,281.8,2018-06-05
Para,5,437.98,2018-06-06
Para,5,1916.63,2018-06-07
Para,2,745.9,2018-06-08
Para,1,19.86,2018-06-10
Para,2,113.99,2018-06-11
Para,4,668.97,2018-06-12
Para,1,289.0,2018-06-13
Para,2,193.8,2018-06-14
Para,4,688.79,2018-06-15
Para,2,365.88,2018-06-16
Para,1,311.8,2018-06-17
Para,2,349.7,2018-06-18
Para,1,15.0,2018-06-19
Para,2,264.9,2018-06-20
Para,3,211.95,2018-06-22
Para,1,65.5,2018-06-23
Para,2,249.2,2018-06-24
Para,2,329.89,2018-06-26
Para,1,122.99,2018-06-27
Para,3,624.89,2018-06-29
Para,2,173.9,2018-06-30
Para,1,129.98,2018-07-03
Para,1,106.0,2018-07-04
Para,2,628.9,2018-07-05
Para,1,284.0,2018-07-06
Para,1,165.0,2018-07-07
Para,1,65.0,2018-07-08
Para,1,149.9,2018-07-09
Para,2,411.9,2018-07-10
Para,4,557.59,2018-07-11
Para,2,38.18,2018-07-12
Para,1,509.0,2018-07-13
Para,6,1475.62,2018-07-16
Para,1,97.8,2018-07-17
Para,2,74.98,2018-07-18
Para,3,1033.3,2018-07-19
Para,3,171.12,2018-07-20
Para,4,965.79,2018-07-21
Para,1,124.0,2018-07-22
Para,4,1371.8,2018-07-23
Para,3,446.57,2018-07-24
Para,1,80.56,2018-07-25
Para,3,2354.89,2018-07-26
Para,1,135.0,2018-07-27
Para,2,729.0,2018-07-28
Para,1,699.98,2018-07-29
Para,5,390.08,2018-07-31
Para,11,2570.81,2018-08-01
Para,2,369.0,2018-08-02
Para,6,1154.09,2018-08-03
Para,4,915.6,2018-08-05
Para,2,489.99,2018-08-06
Para,3,272.8,2018-08-07
Para,3,356.9,2018-08-08
Para,2,285.8,2018-08-09
Para,1,145.0,2018-08-10
Para,1,59.99,2018-08-12
Para,2,1597.2,2018-08-13
Para,4,364.6,2018-08-14
Para,1,17.0,2018-08-17
Para,1,330.0,2018-08-18
Paraiba,1,49.9,2016-10-10
Paraiba,1,59.9,2017-01-17
Paraiba,1,349.9,2017-01-31
Paraiba,1,104.99,2017-02-01
Paraiba,1,279.64,2017-02-02
Paraiba,1,49.9,2017-02-07
Paraiba,1,449.9,2017-02-08
Paraiba,1,105.0,2017-02-11
Paraiba,3,369.7,2017-02-16
Paraiba,1,349.9,2017-02-18
Paraiba,2,130.8,2017-02-25
Paraiba,1,329.9,2017-02-27
Paraiba,3,421.5,2017-03-01
Paraiba,1,59.0,2017-03-02
Paraiba,1,129.9,2017-03-05
Paraiba,1,179.99,2017-03-08
Paraiba,1,75.9,2017-03-13
Paraiba,1,34.9,2017-03-16
Paraiba,1,198.0,2017-03-19
Paraiba,1,198.9,2017-03-21
Paraiba,1,636.0,2017-03-22
Paraiba,1,24.9,2017-03-27
Paraiba,1,29.5,2017-03-28
Paraiba,1,129.6,2017-03-30
Paraiba,2,2269.9,2017-03-31
Paraiba,1,79.0,2017-04-04
Paraiba,1,34.9,2017-04-05
Paraiba,1,159.99,2017-04-06
Paraiba,2,159.9,2017-04-08
Paraiba,1,4.9,2017-04-09
Paraiba,2,251.0,2017-04-13
Paraiba,1,19.99,2017-04-16
Paraiba,1,349.99,2017-04-17
Paraiba,3,303.4,2017-04-20
Paraiba,1,59.99,2017-04-21
Paraiba,1,249.0,2017-04-24
Paraiba,2,664.01,2017-04-27
Paraiba,1,54.9,2017-04-28
Paraiba,1,476.5,2017-04-29
Paraiba,1,89.9,2017-04-30
Paraiba,2,56.49,2017-05-01
Paraiba,1,370.0,2017-05-03
Paraiba,1,79.99,2017-05-05
Paraiba,1,119.99,2017-05-06
Paraiba,2,274.98,2017-05-07
Paraiba,1,19.9,2017-05-09
Paraiba,1,599.9,2017-05-10
Paraiba,1,220.0,2017-05-11
Paraiba,2,123.99,2017-05-13
Paraiba,2,844.0,2017-05-16
Paraiba,1,34.99,2017-05-21
Paraiba,2,79.98,2017-05-28
Paraiba,1,75.0,2017-05-30
Paraiba,2,718.9,2017-06-01
Paraiba,1,135.0,2017-06-02
Paraiba,3,240.62,2017-06-03
Paraiba,1,299.72,2017-06-05
Paraiba,2,199.99,2017-06-07
Paraiba,1,49.0,2017-06-08
Paraiba,3,1911.9,2017-06-09
Paraiba,1,159.9,2017-06-11
Paraiba,2,155.99,2017-06-13
Paraiba,1,451.0,2017-06-15
Paraiba,1,990.0,2017-06-25
Paraiba,1,69.0,2017-06-26
Paraiba,1,90.0,2017-06-28
Paraiba,2,642.0,2017-06-29
Paraiba,1,69.9,2017-06-30
Paraiba,1,99.9,2017-07-01
Paraiba,2,170.0,2017-07-02
Paraiba,2,290.87,2017-07-04
Paraiba,1,118.9,2017-07-06
Paraiba,1,205.0,2017-07-07
Paraiba,1,278.0,2017-07-08
Paraiba,1,1283.64,2017-07-10
Paraiba,1,49.99,2017-07-12
Paraiba,1,89.7,2017-07-13
Paraiba,3,865.76,2017-07-16
Paraiba,1,149.99,2017-07-19
Paraiba,4,515.9,2017-07-20
Paraiba,2,136.8,2017-07-21
Paraiba,3,223.89,2017-07-24
Paraiba,1,38.8,2017-07-26
Paraiba,1,19.9,2017-07-28
Paraiba,1,98.0,2017-07-29
Paraiba,1,37.5,2017-08-03
Paraiba,1,198.0,2017-08-04
Paraiba,2,101.99,2017-08-05
Paraiba,1,572.0,2017-08-07
Paraiba,1,199.8,2017-08-12
Paraiba,2,183.8,2017-08-15
Paraiba,1,59.99,2017-08-16
Paraiba,1,49.9,2017-08-18
Paraiba,1,34.9,2017-08-21
Paraiba,1,98.0,2017-08-26
Paraiba,3,348.89,2017-08-27
Paraiba,1,440.0,2017-08-30
Paraiba,1,49.9,2017-09-01
Paraiba,1,74.9,2017-09-04
Paraiba,1,378.0,2017-09-06
Paraiba,1,129.99,2017-09-08
Paraiba,1,79.8,2017-09-09
Paraiba,6,859.58,2017-09-12
Paraiba,2,408.99,2017-09-14
Paraiba,2,1241.9,2017-09-15
Paraiba,1,199.9,2017-09-16
Paraiba,1,109.8,2017-09-17
Paraiba,1,159.9,2017-09-20
Paraiba,2,176.7,2017-09-21
Paraiba,1,325.0,2017-09-22
Paraiba,2,363.7,2017-09-23
Paraiba,1,319.0,2017-09-24
Paraiba,2,349.9,2017-09-25
Paraiba,2,272.32,2017-09-26
Paraiba,2,748.9,2017-10-01
Paraiba,1,159.9,2017-10-02
Paraiba,1,109.99,2017-10-03
Paraiba,1,143.0,2017-10-04
Paraiba,1,129.9,2017-10-05
Paraiba,1,326.16,2017-10-06
Paraiba,1,99.99,2017-10-07
Paraiba,1,47.81,2017-10-10
Paraiba,1,1340.0,2017-10-11
Paraiba,2,357.8,2017-10-12
Paraiba,2,274.99,2017-10-14
Paraiba,1,325.0,2017-10-15
Paraiba,3,2934.0,2017-10-18
Paraiba,1,14.9,2017-10-20
Paraiba,3,164.29,2017-10-25
Paraiba,2,1088.0,2017-10-27
Paraiba,2,479.8,2017-10-28
Paraiba,1,319.99,2017-10-29
Paraiba,1,1199.99,2017-10-30
Paraiba,1,19.9,2017-10-31
Paraiba,1,62.8,2017-11-02
Paraiba,1,60.0,2017-11-05
Paraiba,1,69.0,2017-11-06
Paraiba,1,84.99,2017-11-07
Paraiba,1,300.0,2017-11-11
Paraiba,1,59.9,2017-11-13
Paraiba,1,129.99,2017-11-14
Paraiba,1,23.8,2017-11-15
Paraiba,2,176.79,2017-11-18
Paraiba,1,311.25,2017-11-19
Paraiba,1,24.5,2017-11-20
Paraiba,3,804.0,2017-11-22
Paraiba,2,290.7,2017-11-23
Paraiba,2,174.98,2017-11-24
Paraiba,1,388.9,2017-11-25
Paraiba,1,69.0,2017-11-26
Paraiba,4,1131.9,2017-11-27
Paraiba,3,317.89,2017-11-28
Paraiba,1,87.0,2017-11-29
Paraiba,2,110.89,2017-12-03
Paraiba,1,189.99,2017-12-04
Paraiba,2,163.75,2017-12-05
Paraiba,1,599.0,2017-12-06
Paraiba,2,668.9,2017-12-07
Paraiba,1,119.7,2017-12-08
Paraiba,1,39.9,2017-12-09
Paraiba,3,202.99,2017-12-11
Paraiba,1,239.0,2017-12-12
Paraiba,3,234.1,2017-12-13
Paraiba,3,305.89,2017-12-15
Paraiba,1,59.0,2017-12-16
Paraiba,1,139.0,2017-12-17
Paraiba,2,161.8,2017-12-19
Paraiba,1,369.0,2017-12-20
Paraiba,2,283.79,2017-12-21
Paraiba,1,189.0,2017-12-22
Paraiba,2,365.0,2017-12-25
Paraiba,3,290.88,2017-12-26
Paraiba,2,176.98,2017-12-28
Paraiba,1,78.0,2017-12-30
Paraiba,1,599.0,2017-12-31
Paraiba,2,297.99,2018-01-02
Paraiba,1,1380.0,2018-01-03
Paraiba,2,195.98,2018-01-04
Paraiba,1,23.8,2018-01-05
Paraiba,1,79.8,2018-01-06
Paraiba,2,2099.9,2018-01-07
Paraiba,1,89.9,2018-01-08
Paraiba,2,168.9,2018-01-09
Paraiba,2,107.9,2018-01-10
Paraiba,1,49.9,2018-01-11
Paraiba,1,69.77,2018-01-13
Paraiba,1,325.0,2018-01-15
Paraiba,2,154.8,2018-01-16
Paraiba,2,179.89,2018-01-17
Paraiba,1,122.99,2018-01-18
Paraiba,1,58.99,2018-01-22
Paraiba,2,615.5,2018-01-25
Paraiba,2,397.4,2018-01-26
Paraiba,1,49.99,2018-01-27
Paraiba,1,160.0,2018-01-29
Paraiba,1,129.99,2018-01-30
Paraiba,1,41.9,2018-01-31
Paraiba,1,44.9,2018-02-01
Paraiba,1,49.0,2018-02-02
Paraiba,1,655.0,2018-02-03
Paraiba,2,519.86,2018-02-04
Paraiba,2,344.9,2018-02-06
Paraiba,1,279.8,2018-02-07
Paraiba,2,319.3,2018-02-08
Paraiba,1,119.6,2018-02-09
Paraiba,1,299.9,2018-02-10
Paraiba,1,99.99,2018-02-11
Paraiba,3,159.78,2018-02-12
Paraiba,1,13.65,2018-02-13
Paraiba,2,46.98,2018-02-14
Paraiba,2,261.89,2018-02-16
Paraiba,2,129.0,2018-02-17
Paraiba,1,99.9,2018-02-18
Paraiba,2,93.8,2018-02-19
Paraiba,2,482.0,2018-02-20
Paraiba,1,65.0,2018-02-21
Paraiba,1,24.99,2018-02-22
Paraiba,2,238.77,2018-02-23
Paraiba,1,192.99,2018-02-25
Paraiba,1,164.9,2018-02-26
Paraiba,1,44.9,2018-02-27
Paraiba,1,108.0,2018-03-01
Paraiba,2,220.8,2018-03-02
Paraiba,4,527.7,2018-03-03
Paraiba,2,72.89,2018-03-04
Paraiba,1,139.9,2018-03-05
Paraiba,2,412.0,2018-03-06
Paraiba,1,119.4,2018-03-08
Paraiba,1,98.99,2018-03-09
Paraiba,1,54.99,2018-03-10
Paraiba,2,304.9,2018-03-12
Paraiba,2,106.98,2018-03-16
Paraiba,2,446.9,2018-03-17
Paraiba,4,952.06,2018-03-18
Paraiba,1,35.9,2018-03-20
Paraiba,1,86.0,2018-03-21
Paraiba,2,231.9,2018-03-22
Paraiba,2,293.9,2018-03-25
Paraiba,1,285.0,2018-03-26
Paraiba,3,879.0,2018-03-28
Paraiba,1,110.99,2018-03-29
Paraiba,2,199.8,2018-03-30
Paraiba,1,399.0,2018-03-31
Paraiba,1,43.5,2018-04-01
Paraiba,1,139.0,2018-04-02
Paraiba,1,131.99,2018-04-04
Paraiba,2,194.99,2018-04-05
Paraiba,1,22.99,2018-04-06
Paraiba,1,159.0,2018-04-07
Paraiba,1,330.0,2018-04-09
Paraiba,1,46.55,2018-04-10
Paraiba,2,612.55,2018-04-11
Paraiba,3,819.39,2018-04-12
Paraiba,2,305.9,2018-04-13
Paraiba,1,39.9,2018-04-14
Paraiba,2,277.4,2018-04-15
Paraiba,1,139.8,2018-04-16
Paraiba,1,99.49,2018-04-18
Paraiba,2,169.89,2018-04-19
Paraiba,3,449.0,2018-04-23
Paraiba,1,53.9,2018-04-26
Paraiba,1,110.0,2018-04-27
Paraiba,1,18.0,2018-04-29
Paraiba,2,249.9,2018-04-30
Paraiba,1,74.9,2018-05-01
Paraiba,1,199.0,2018-05-03
Paraiba,1,36.9,2018-05-05
Paraiba,3,563.9,2018-05-06
Paraiba,2,289.9,2018-05-08
Paraiba,2,65.89,2018-05-09
Paraiba,3,368.88,2018-05-10
Paraiba,2,159.89,2018-05-11
Paraiba,1,899.9,2018-05-12
Paraiba,1,89.0,2018-05-14
Paraiba,2,164.89,2018-05-15
Paraiba,1,579.9,2018-05-16
Paraiba,2,70.99,2018-05-25
Paraiba,1,499.9,2018-05-26
Paraiba,3,337.7,2018-05-27
Paraiba,1,150.0,2018-05-28
Paraiba,2,308.9,2018-05-30
Paraiba,1,24.99,2018-06-04
Paraiba,1,195.0,2018-06-08
Paraiba,3,1306.38,2018-06-09
Paraiba,1,55.0,2018-06-10
Paraiba,2,978.8,2018-06-11
Paraiba,1,330.0,2018-06-13
Paraiba,1,234.0,2018-06-14
Paraiba,2,1619.99,2018-06-15
Paraiba,3,189.81,2018-06-19
Paraiba,2,1079.0,2018-06-20
Paraiba,3,868.9,2018-06-21
Paraiba,2,5406.0,2018-06-22
Paraiba,1,330.0,2018-06-23
Paraiba,1,99.0,2018-06-24
Paraiba,1,159.0,2018-06-25
Paraiba,1,59.99,2018-06-28
Paraiba,2,57.97,2018-06-29
Paraiba,3,1344.0,2018-07-01
Paraiba,1,1050.0,2018-07-02
Paraiba,1,364.0,2018-07-03
Paraiba,4,562.8,2018-07-04
Paraiba,1,30.0,2018-07-05
Paraiba,3,3636.99,2018-07-06
Paraiba,2,177.31,2018-07-08
Paraiba,2,179.8,2018-07-09
Paraiba,1,184.9,2018-07-10
Paraiba,4,1437.9,2018-07-12
Paraiba,2,201.0,2018-07-13
Paraiba,1,84.9,2018-07-15
Paraiba,1,34.75,2018-07-16
Paraiba,3,357.8,2018-07-17
Paraiba,1,49.91,2018-07-18
Paraiba,1,195.9,2018-07-19
Paraiba,4,282.99,2018-07-20
Paraiba,1,207.0,2018-07-21
Paraiba,3,766.0,2018-07-22
Paraiba,2,119.99,2018-07-23
Paraiba,2,304.9,2018-07-24
Paraiba,1,594.99,2018-07-25
Paraiba,2,146.89,2018-07-27
Paraiba,2,2468.99,2018-07-28
Paraiba,1,69.99,2018-07-29
Paraiba,2,776.08,2018-07-30
Paraiba,1,27.9,2018-07-31
Paraiba,1,149.9,2018-08-01
Paraiba,2,885.9,2018-08-02
Paraiba,3,1154.89,2018-08-03
Paraiba,1,2090.0,2018-08-04
Paraiba,1,19.9,2018-08-06
Paraiba,1,129.9,2018-08-07
Paraiba,3,517.99,2018-08-08
Paraiba,3,553.91,2018-08-09
Paraiba,1,139.0,2018-08-10
Paraiba,1,495.0,2018-08-12
Paraiba,4,511.9,2018-08-13
Paraiba,2,118.89,2018-08-16
Paraiba,2,379.0,2018-08-17
Paraiba,1,55.65,2018-08-18
Paraiba,2,369.9,2018-08-21
Paraiba,1,179.9,2018-08-23
Parana,3,449.3,2016-10-04
Parana,3,134.76,2016-10-05
Parana,4,288.59,2016-10-06
Parana,3,357.9,2016-10-07
Parana,1,54.99,2016-10-08
Parana,3,552.08,2016-10-09
Parana,2,166.99,2016-10-10
Parana,1,10.9,2016-12-23
Parana,29,287.1,2017-01-05
Parana,1,798.0,2017-01-07
Parana,1,7.9,2017-01-09
Parana,2,262.89,2017-01-11
Parana,1,39.9,2017-01-12
Parana,1,380.0,2017-01-15
Parana,1,157.0,2017-01-17
Parana,1,29.5,2017-01-19
Parana,1,459.8,2017-01-20
Parana,1,113.0,2017-01-22
Parana,3,267.19,2017-01-23
Parana,1,23.9,2017-01-24
Parana,3,286.79,2017-01-25
Parana,3,157.55,2017-01-26
Parana,1,349.99,2017-01-27
Parana,1,48.9,2017-01-28
Parana,4,509.2,2017-01-29
Parana,4,305.79,2017-01-30
Parana,6,1002.13,2017-01-31
Parana,6,1444.88,2017-02-01
Parana,1,199.8,2017-02-02
Parana,5,505.49,2017-02-03
Parana,6,920.78,2017-02-04
Parana,10,1527.53,2017-02-05
Parana,9,1275.27,2017-02-06
Parana,3,672.18,2017-02-07
Parana,8,1058.11,2017-02-08
Parana,6,542.69,2017-02-09
Parana,3,112.88,2017-02-10
Parana,3,129.0,2017-02-11
Parana,1,149.9,2017-02-12
Parana,8,1372.45,2017-02-13
Parana,6,1082.66,2017-02-14
Parana,2,243.79,2017-02-15
Parana,3,421.63,2017-02-16
Parana,2,111.89,2017-02-17
Parana,3,1284.89,2017-02-18
Parana,4,267.87,2017-02-19
Parana,2,63.8,2017-02-20
Parana,4,320.69,2017-02-21
Parana,2,579.72,2017-02-22
Parana,5,501.66,2017-02-23
Parana,2,169.89,2017-02-25
Parana,1,19.9,2017-02-26
Parana,2,619.88,2017-02-27
Parana,5,3024.3,2017-02-28
Parana,5,1377.74,2017-03-01
Parana,2,134.9,2017-03-02
Parana,4,763.8,2017-03-03
Parana,3,164.79,2017-03-04
Parana,5,254.56,2017-03-05
Parana,7,574.99,2017-03-06
Parana,7,458.48,2017-03-07
Parana,5,1074.49,2017-03-08
Parana,4,607.35,2017-03-09
Parana,7,429.2,2017-03-10
Parana,2,116.89,2017-03-11
Parana,1,13.99,2017-03-12
Parana,6,531.67,2017-03-13
Parana,3,213.6,2017-03-14
Parana,6,505.39,2017-03-15
Parana,3,486.24,2017-03-16
Parana,6,524.56,2017-03-17
Parana,4,770.7,2017-03-18
Parana,2,938.99,2017-03-20
Parana,7,540.58,2017-03-21
Parana,5,421.87,2017-03-22
Parana,4,669.69,2017-03-23
Parana,5,1516.95,2017-03-24
Parana,2,229.76,2017-03-25
Parana,3,154.2,2017-03-26
Parana,4,537.8,2017-03-27
Parana,4,429.59,2017-03-28
Parana,4,355.79,2017-03-29
Parana,3,822.98,2017-03-30
Parana,2,111.76,2017-03-31
Parana,3,303.79,2017-04-01
Parana,4,359.95,2017-04-02
Parana,1,34.9,2017-04-03
Parana,6,448.58,2017-04-04
Parana,2,200.4,2017-04-05
Parana,2,1129.89,2017-04-06
Parana,3,190.99,2017-04-07
Parana,2,238.8,2017-04-08
Parana,5,1131.86,2017-04-09
Parana,3,142.94,2017-04-10
Parana,2,105.89,2017-04-11
Parana,3,289.8,2017-04-12
Parana,2,549.0,2017-04-13
Parana,2,144.8,2017-04-14
Parana,1,59.9,2017-04-15
Parana,2,267.29,2017-04-16
Parana,6,1299.78,2017-04-17
Parana,4,376.1,2017-04-18
Parana,7,594.94,2017-04-19
Parana,3,349.8,2017-04-20
Parana,4,489.77,2017-04-21
Parana,6,1202.89,2017-04-22
Parana,3,202.99,2017-04-23
Parana,4,348.79,2017-04-24
Parana,10,1471.57,2017-04-25
Parana,8,596.49,2017-04-26
Parana,4,458.87,2017-04-27
Parana,5,2075.23,2017-04-28
Parana,2,133.89,2017-04-29
Parana,5,758.2,2017-04-30
Parana,6,410.37,2017-05-01
Parana,8,949.56,2017-05-02
Parana,4,517.89,2017-05-03
Parana,1,79.8,2017-05-04
Parana,8,330.1,2017-05-05
Parana,7,2789.73,2017-05-06
Parana,2,136.3,2017-05-07
Parana,13,1092.58,2017-05-08
Parana,10,3939.94,2017-05-09
Parana,9,1104.11,2017-05-10
Parana,14,1221.88,2017-05-11
Parana,4,157.59,2017-05-12
Parana,1,199.0,2017-05-13
Parana,4,358.98,2017-05-14
Parana,11,1882.63,2017-05-15
Parana,7,3396.77,2017-05-16
Parana,9,1149.42,2017-05-17
Parana,6,1108.33,2017-05-18
Parana,9,870.54,2017-05-19
Parana,4,1063.37,2017-05-20
Parana,11,793.06,2017-05-21
Parana,10,1319.29,2017-05-22
Parana,5,353.76,2017-05-23
Parana,7,1214.59,2017-05-24
Parana,8,726.08,2017-05-25
Parana,4,656.6,2017-05-26
Parana,6,1415.9,2017-05-27
Parana,4,409.54,2017-05-28
Parana,11,1009.33,2017-05-29
Parana,5,715.88,2017-05-30
Parana,5,396.87,2017-05-31
Parana,6,630.29,2017-06-01
Parana,2,271.61,2017-06-02
Parana,2,309.0,2017-06-03
Parana,8,1235.07,2017-06-04
Parana,4,788.24,2017-06-05
Parana,10,1168.52,2017-06-06
Parana,10,598.5,2017-06-07
Parana,8,685.58,2017-06-08
Parana,1,15.99,2017-06-09
Parana,6,460.59,2017-06-10
Parana,9,990.88,2017-06-11
Parana,10,886.59,2017-06-12
Parana,3,612.79,2017-06-13
Parana,9,470.79,2017-06-14
Parana,4,276.29,2017-06-15
Parana,8,1181.49,2017-06-16
Parana,2,172.89,2017-06-17
Parana,4,624.7,2017-06-18
Parana,11,1028.29,2017-06-19
Parana,4,596.37,2017-06-20
Parana,5,528.76,2017-06-22
Parana,5,483.69,2017-06-23
Parana,7,631.13,2017-06-24
Parana,4,188.7,2017-06-25
Parana,7,2498.29,2017-06-26
Parana,9,1334.67,2017-06-27
Parana,3,381.79,2017-06-28
Parana,7,1232.88,2017-06-29
Parana,2,1253.8,2017-06-30
Parana,4,1173.78,2017-07-01
Parana,4,273.88,2017-07-02
Parana,5,307.88,2017-07-03
Parana,6,774.39,2017-07-04
Parana,10,981.13,2017-07-05
Parana,8,811.68,2017-07-06
Parana,4,307.7,2017-07-07
Parana,3,373.77,2017-07-08
Parana,5,676.78,2017-07-09
Parana,7,1270.67,2017-07-10
Parana,11,970.28,2017-07-11
Parana,6,678.58,2017-07-12
Parana,9,1084.9,2017-07-13
Parana,7,854.45,2017-07-14
Parana,5,441.59,2017-07-15
Parana,2,258.9,2017-07-16
Parana,6,608.78,2017-07-17
Parana,9,1198.15,2017-07-18
Parana,9,739.9,2017-07-19
Parana,3,1004.05,2017-07-20
Parana,7,688.71,2017-07-21
Parana,5,860.2,2017-07-22
Parana,7,637.58,2017-07-23
Parana,4,489.42,2017-07-24
Parana,7,1215.82,2017-07-25
Parana,10,1708.28,2017-07-26
Parana,9,1155.65,2017-07-27
Parana,6,1209.68,2017-07-28
Parana,7,610.14,2017-07-29
Parana,5,208.4,2017-07-30
Parana,7,993.88,2017-07-31
Parana,9,1333.34,2017-08-01
Parana,12,1440.03,2017-08-02
Parana,10,1354.2,2017-08-03
Parana,4,481.87,2017-08-04
Parana,7,449.43,2017-08-05
Parana,7,1206.1,2017-08-06
Parana,7,471.41,2017-08-07
Parana,11,1161.31,2017-08-08
Parana,4,284.79,2017-08-09
Parana,12,910.36,2017-08-10
Parana,11,1709.8,2017-08-11
Parana,6,546.07,2017-08-12
Parana,8,1359.37,2017-08-13
Parana,3,279.9,2017-08-14
Parana,10,2444.49,2017-08-15
Parana,10,750.88,2017-08-16
Parana,4,803.79,2017-08-17
Parana,3,386.88,2017-08-18
Parana,5,611.59,2017-08-19
Parana,3,71.36,2017-08-20
Parana,11,1825.28,2017-08-21
Parana,4,948.5,2017-08-22
Parana,6,499.6,2017-08-23
Parana,6,856.44,2017-08-24
Parana,5,1728.67,2017-08-25
Parana,4,531.6,2017-08-26
Parana,7,780.35,2017-08-27
Parana,9,676.3,2017-08-28
Parana,7,608.17,2017-08-29
Parana,6,326.4,2017-08-30
Parana,11,1723.17,2017-08-31
Parana,8,720.44,2017-09-01
Parana,6,591.85,2017-09-02
Parana,2,249.8,2017-09-03
Parana,4,356.99,2017-09-04
Parana,11,876.98,2017-09-05
Parana,4,527.68,2017-09-06
Parana,4,575.29,2017-09-07
Parana,4,357.89,2017-09-08
Parana,3,789.7,2017-09-09
Parana,6,632.48,2017-09-10
Parana,6,422.0,2017-09-11
Parana,6,591.68,2017-09-12
Parana,8,1266.64,2017-09-13
Parana,5,392.63,2017-09-14
Parana,6,453.29,2017-09-15
Parana,7,1271.54,2017-09-16
Parana,4,613.14,2017-09-17
Parana,1,69.99,2017-09-18
Parana,14,1387.33,2017-09-19
Parana,12,1043.76,2017-09-20
Parana,6,593.88,2017-09-21
Parana,7,776.64,2017-09-22
Parana,5,441.48,2017-09-23
Parana,5,871.45,2017-09-24
Parana,7,442.58,2017-09-25
Parana,5,1295.4,2017-09-26
Parana,7,660.89,2017-09-27
Parana,5,408.88,2017-09-28
Parana,10,3874.38,2017-09-29
Parana,1,18.9,2017-09-30
Parana,12,2731.76,2017-10-01
Parana,6,968.86,2017-10-02
Parana,7,407.78,2017-10-03
Parana,4,631.88,2017-10-04
Parana,4,3519.97,2017-10-05
Parana,4,1055.85,2017-10-06
Parana,4,574.68,2017-10-07
Parana,6,430.32,2017-10-08
Parana,10,922.36,2017-10-09
Parana,8,514.49,2017-10-10
Parana,6,817.04,2017-10-11
Parana,7,1202.8,2017-10-12
Parana,3,953.88,2017-10-13
Parana,4,239.31,2017-10-14
Parana,6,581.8,2017-10-15
Parana,7,838.38,2017-10-16
Parana,8,1023.62,2017-10-17
Parana,9,1642.73,2017-10-18
Parana,11,1215.27,2017-10-19
Parana,6,1608.89,2017-10-20
Parana,7,691.98,2017-10-21
Parana,11,1080.86,2017-10-22
Parana,9,827.89,2017-10-23
Parana,7,1451.49,2017-10-24
Parana,7,451.59,2017-10-25
Parana,4,372.6,2017-10-26
Parana,4,1097.29,2017-10-27
Parana,3,1304.98,2017-10-28
Parana,4,443.18,2017-10-29
Parana,6,528.3,2017-10-30
Parana,9,3268.83,2017-10-31
Parana,6,566.69,2017-11-01
Parana,5,919.49,2017-11-02
Parana,7,926.62,2017-11-03
Parana,7,769.32,2017-11-04
Parana,7,488.19,2017-11-05
Parana,8,728.89,2017-11-06
Parana,8,1353.28,2017-11-07
Parana,7,540.37,2017-11-08
Parana,6,777.58,2017-11-09
Parana,8,441.1,2017-11-10
Parana,7,771.27,2017-11-11
Parana,8,1343.51,2017-11-12
Parana,8,837.48,2017-11-13
Parana,8,1437.0,2017-11-14
Parana,7,844.58,2017-11-15
Parana,14,1380.35,2017-11-16
Parana,7,779.89,2017-11-17
Parana,10,1572.24,2017-11-18
Parana,9,1523.18,2017-11-19
Parana,11,1415.78,2017-11-20
Parana,12,2677.59,2017-11-21
Parana,6,424.88,2017-11-22
Parana,14,2533.68,2017-11-23
Parana,49,6215.3,2017-11-24
Parana,25,2864.14,2017-11-25
Parana,21,1929.26,2017-11-26
Parana,28,3275.17,2017-11-27
Parana,17,3122.97,2017-11-28
Parana,23,2592.3,2017-11-29
Parana,18,1801.39,2017-11-30
Parana,15,1553.44,2017-12-01
Parana,4,369.96,2017-12-02
Parana,9,750.12,2017-12-03
Parana,16,1711.69,2017-12-04
Parana,8,655.3,2017-12-05
Parana,8,635.26,2017-12-06
Parana,9,1287.75,2017-12-07
