product_category_en,Revenue,Order Date
bed_bath_table,145.5,2018-03-30
sports_leisure,104.9,2018-03-30
stationery,159.0,2018-03-30
toys,69.9,2018-03-30
watches_gifts,106.6,2018-03-30
health_beauty,19.9,2018-03-30
bed_bath_table,29.99,2018-03-30
health_beauty,61.99,2018-03-30
cool_stuff,96.9,2018-03-30
housewares,138.0,2018-03-30
watches_gifts,158.0,2018-03-30
home_appliances,699.0,2018-03-30
furniture_decor,135.0,2018-03-30
bed_bath_table,109.0,2018-03-30
bed_bath_table,77.63,2018-03-30
health_beauty,74.9,2018-03-30
toys,569.99,2018-03-30
home_appliances,39.5,2018-03-30
sports_leisure,145.0,2018-03-30
construction_tools_lights,297.0,2018-03-30
luggage_accessories,48.0,2018-03-30
perfumery,119.9,2018-03-30
bed_bath_table,72.75,2018-03-30
health_beauty,61.99,2018-03-30
,122.99,2018-03-30
toys,44.9,2018-03-30
health_beauty,79.99,2018-03-30
construction_tools_construction,120.0,2018-03-30
auto,129.9,2018-03-30
cool_stuff,50.9,2018-03-30
fashion_bags_accessories,49.9,2018-03-30
health_beauty,14.99,2018-03-30
industry_commerce_and_business,150.0,2018-03-30
bed_bath_table,299.0,2018-03-30
computers_accessories,72.0,2018-03-30
furniture_decor,65.9,2018-03-30
home_construction,54.4,2018-03-30
construction_tools_construction,120.0,2018-03-30
telephony,24.99,2018-03-30
health_beauty,34.49,2018-03-30
bed_bath_table,138.5,2018-03-30
watches_gifts,29.0,2018-03-30
watches_gifts,750.0,2018-03-30
sports_leisure,219.0,2018-03-30
watches_gifts,55.0,2018-03-30
bed_bath_table,39.99,2018-03-30
sports_leisure,17.8,2018-03-30
office_furniture,139.94,2018-03-30
sports_leisure,38.2,2018-03-30
perfumery,13.99,2018-03-30
furniture_decor,159.0,2018-03-30
sports_leisure,144.0,2018-03-30
construction_tools_construction,120.0,2018-03-30
auto,266.78,2018-03-30
perfumery,54.9,2018-03-30
computers_accessories,147.9,2018-03-30
sports_leisure,55.9,2018-03-30
health_beauty,24.9,2018-03-30
sports_leisure,38.2,2018-03-30
sports_leisure,38.2,2018-03-30
computers_accessories,149.9,2018-03-30
stationery,89.9,2018-03-30
sports_leisure,23.9,2018-03-30
bed_bath_table,72.75,2018-03-30
housewares,379.9,2018-03-30
watches_gifts,121.9,2018-03-30
furniture_decor,55.0,2018-03-30
toys,45.99,2018-03-30
furniture_decor,34.9,2018-03-30
bed_bath_table,96.0,2018-03-30
auto,169.99,2018-03-30
air_conditioning,159.9,2018-03-30
perfumery,53.99,2018-03-30
furniture_decor,39.9,2018-03-30
office_furniture,323.0,2018-03-30
telephony,27.99,2018-03-30
office_furniture,323.0,2018-03-30
electronics,18.9,2018-03-30
pet_shop,129.9,2018-03-30
office_furniture,323.0,2018-03-30
sports_leisure,69.9,2018-03-30
musical_instruments,34.36,2018-03-30
telephony,14.99,2018-03-30
health_beauty,47.0,2018-03-30
bed_bath_table,60.0,2018-03-30
fashion_bags_accessories,34.99,2018-03-30
telephony,24.99,2018-03-30
sports_leisure,42.9,2018-03-30
health_beauty,152.0,2018-03-30
office_furniture,259.9,2018-03-30
sports_leisure,51.6,2018-03-30
sports_leisure,10.49,2018-03-30
sports_leisure,51.6,2018-03-30
health_beauty,99.9,2018-03-30
bed_bath_table,29.0,2018-03-30
bed_bath_table,21.99,2018-03-30
office_furniture,116.6,2018-03-30
home_construction,459.99,2018-03-30
furniture_decor,69.9,2018-03-30
bed_bath_table,57.31,2018-03-30
telephony,39.9,2018-03-30
home_appliances_2,1595.0,2018-03-30
signaling_and_security,68.9,2018-03-30
sports_leisure,12.5,2018-03-30
health_beauty,49.9,2018-03-30
bed_bath_table,95.0,2018-03-30
home_appliances,22.22,2018-03-30
furniture_decor,49.9,2018-03-30
sports_leisure,35.0,2018-03-30
furniture_decor,45.91,2018-03-30
furniture_decor,88.34,2018-03-30
furniture_decor,69.9,2018-03-30
health_beauty,159.0,2018-03-30
stationery,319.0,2018-03-30
fashion_bags_accessories,97.0,2018-03-30
electronics,20.0,2018-03-30
furniture_decor,51.48,2018-03-30
bed_bath_table,179.9,2018-03-30
bed_bath_table,26.99,2018-03-30
housewares,69.9,2018-03-30
furniture_decor,49.9,2018-03-30
sports_leisure,286.0,2018-03-30
telephony,29.98,2018-03-30
pet_shop,56.9,2018-03-30
health_beauty,61.99,2018-03-30
furniture_decor,189.9,2018-03-30
luggage_accessories,139.0,2018-03-30
watches_gifts,489.0,2018-03-30
electronics,12.3,2018-03-30
fashion_bags_accessories,39.9,2018-03-30
auto,27.9,2018-03-30
housewares,9.14,2018-03-30
bed_bath_table,69.9,2018-03-30
housewares,139.5,2018-03-30
bed_bath_table,69.9,2018-03-30
bed_bath_table,68.9,2018-03-30
housewares,15.9,2018-03-30
housewares,37.0,2018-03-30
office_furniture,186.97,2018-03-30
furniture_decor,18.75,2018-03-30
furniture_decor,49.9,2018-03-30
garden_tools,649.9,2018-03-30
music,299.0,2018-03-30
bed_bath_table,17.9,2018-03-30
books_general_interest,19.95,2018-03-30
air_conditioning,24.99,2018-03-30
health_beauty,80.99,2018-03-30
telephony,49.9,2018-03-30
,59.99,2018-03-30
consoles_games,10.0,2018-03-30
furniture_decor,349.0,2018-03-30
furniture_decor,49.0,2018-03-30
bed_bath_table,60.0,2018-03-30
bed_bath_table,47.9,2018-03-30
market_place,31.92,2018-03-31
telephony,1224.99,2018-03-31
computers_accessories,180.0,2018-03-31
telephony,39.99,2018-03-31
fashion_bags_accessories,9.99,2018-03-31
telephony,39.99,2018-03-31
watches_gifts,148.0,2018-03-31
computers_accessories,180.0,2018-03-31
baby,49.9,2018-03-31
computers_accessories,110.0,2018-03-31
computers_accessories,180.0,2018-03-31
housewares,84.9,2018-03-31
computers_accessories,42.0,2018-03-31
health_beauty,61.99,2018-03-31
telephony,29.99,2018-03-31
bed_bath_table,95.0,2018-03-31
sports_leisure,165.6,2018-03-31
bed_bath_table,95.0,2018-03-31
bed_bath_table,95.0,2018-03-31
housewares,37.0,2018-03-31
office_furniture,149.99,2018-03-31
sports_leisure,59.1,2018-03-31
electronics,97.9,2018-03-31
toys,45.99,2018-03-31
baby,115.0,2018-03-31
bed_bath_table,149.9,2018-03-31
cool_stuff,131.99,2018-03-31
watches_gifts,572.9,2018-03-31
baby,160.0,2018-03-31
sports_leisure,52.17,2018-03-31
sports_leisure,52.17,2018-03-31
perfumery,399.0,2018-03-31
cool_stuff,131.99,2018-03-31
toys,70.9,2018-03-31
watches_gifts,105.0,2018-03-31
housewares,119.0,2018-03-31
watches_gifts,219.0,2018-03-31
baby,225.0,2018-03-31
auto,30.0,2018-03-31
construction_tools_safety,44.95,2018-03-31
costruction_tools_tools,190.0,2018-03-31
bed_bath_table,99.0,2018-03-31
stationery,149.0,2018-03-31
musical_instruments,95.0,2018-03-31
telephony,27.99,2018-03-31
industry_commerce_and_business,104.0,2018-03-31
bed_bath_table,19.9,2018-03-31
furniture_decor,44.99,2018-03-31
small_appliances_home_oven_and_coffee,579.0,2018-03-31
health_beauty,330.0,2018-03-31
kitchen_dining_laundry_garden_furniture,48.0,2018-03-31
baby,90.9,2018-03-31
baby,18.9,2018-03-31
telephony,24.99,2018-03-31
telephony,27.99,2018-03-31
bed_bath_table,49.95,2018-03-31
stationery,40.0,2018-03-31
fashion_bags_accessories,28.99,2018-03-31
housewares,45.62,2018-03-31
watches_gifts,240.0,2018-03-31
housewares,23.63,2018-03-31
furniture_decor,99.0,2018-03-31
garden_tools,99.99,2018-03-31
garden_tools,99.99,2018-03-31
bed_bath_table,149.9,2018-03-31
electronics,9.0,2018-03-31
health_beauty,130.0,2018-03-31
health_beauty,97.9,2018-03-31
watches_gifts,572.9,2018-03-31
pet_shop,45.0,2018-03-31
health_beauty,61.99,2018-03-31
computers_accessories,149.9,2018-03-31
bed_bath_table,44.99,2018-03-31
furniture_decor,39.9,2018-03-31
furniture_decor,39.9,2018-03-31
telephony,21.99,2018-03-31
pet_shop,49.9,2018-03-31
art,12.0,2018-03-31
sports_leisure,79.0,2018-03-31
luggage_accessories,19.99,2018-03-31
luggage_accessories,19.99,2018-03-31
auto,499.99,2018-03-31
computers_accessories,59.49,2018-03-31
pet_shop,56.0,2018-03-31
drinks,43.0,2018-03-31
home_appliances,40.0,2018-03-31
home_appliances,40.0,2018-03-31
home_appliances,40.0,2018-03-31
home_construction,37.95,2018-03-31
toys,12.9,2018-03-31
toys,239.9,2018-03-31
home_construction,37.95,2018-03-31
construction_tools_construction,189.0,2018-03-31
bed_bath_table,119.9,2018-03-31
office_furniture,116.6,2018-03-31
furniture_decor,69.9,2018-03-31
sports_leisure,50.4,2018-03-31
bed_bath_table,199.0,2018-03-31
electronics,19.99,2018-03-31
sports_leisure,74.9,2018-03-31
cool_stuff,89.9,2018-03-31
auto,59.9,2018-03-31
electronics,19.99,2018-03-31
sports_leisure,37.9,2018-03-31
health_beauty,262.39,2018-03-31
fashion_bags_accessories,34.3,2018-03-31
musical_instruments,54.87,2018-03-31
,122.99,2018-03-31
garden_tools,53.9,2018-03-31
telephony,7.0,2018-03-31
construction_tools_safety,379.0,2018-03-31
bed_bath_table,259.9,2018-03-31
home_construction,39.0,2018-03-31
toys,45.99,2018-03-31
furniture_decor,99.9,2018-03-31
computers_accessories,72.0,2018-03-31
cool_stuff,89.8,2018-03-31
home_construction,39.0,2018-03-31
bed_bath_table,179.9,2018-03-31
pet_shop,249.99,2018-03-31
computers_accessories,72.0,2018-03-31
housewares,120.0,2018-03-31
housewares,39.95,2018-03-31
la_cuisine,389.0,2018-03-31
kitchen_dining_laundry_garden_furniture,120.0,2018-03-31
stationery,159.9,2018-03-31
bed_bath_table,16.9,2018-03-31
toys,109.9,2018-03-31
auto,109.9,2018-03-31
stationery,79.0,2018-03-31
garden_tools,78.0,2018-03-31
housewares,120.0,2018-03-31
watches_gifts,121.9,2018-03-31
fashion_bags_accessories,28.99,2018-03-31
bed_bath_table,16.9,2018-03-31
baby,35.99,2018-03-31
telephony,29.98,2018-03-31
garden_tools,55.0,2018-03-31
fashion_shoes,199.7,2018-03-31
health_beauty,29.99,2018-03-31
construction_tools_safety,379.0,2018-03-31
bed_bath_table,149.9,2018-03-31
watches_gifts,158.0,2018-03-31
housewares,138.0,2018-03-31
housewares,27.5,2018-03-31
office_furniture,119.99,2018-03-31
computers_accessories,145.0,2018-03-31
bed_bath_table,115.0,2018-03-31
baby,109.9,2018-03-31
housewares,199.0,2018-03-31
telephony,37.99,2018-03-31
bed_bath_table,35.9,2018-03-31
office_furniture,79.99,2018-03-31
perfumery,238.9,2018-03-31
computers_accessories,147.9,2018-03-31
bed_bath_table,92.9,2018-03-31
bed_bath_table,92.9,2018-03-31
bed_bath_table,79.9,2018-03-31
bed_bath_table,89.9,2018-03-31
health_beauty,12.0,2018-03-31
health_beauty,12.0,2018-03-31
sports_leisure,45.0,2018-03-31
construction_tools_safety,379.0,2018-03-31
office_furniture,139.94,2018-03-31
cool_stuff,219.0,2018-03-31
telephony,54.99,2018-03-31
computers_accessories,35.0,2018-03-31
health_beauty,58.99,2018-03-31
construction_tools_safety,379.0,2018-03-31
auto,469.0,2018-03-31
auto,469.0,2018-03-31
computers_accessories,84.89,2018-03-31
garden_tools,53.9,2018-03-31
toys,69.9,2018-03-31
bed_bath_table,99.9,2018-03-31
bed_bath_table,286.0,2018-03-31
construction_tools_safety,379.0,2018-03-31
furniture_decor,29.9,2018-03-31
sports_leisure,66.9,2018-03-31
,35.9,2018-03-31
bed_bath_table,79.9,2018-03-31
bed_bath_table,74.9,2018-03-31
sports_leisure,49.99,2018-03-31
audio,499.99,2018-03-31
computers_accessories,119.5,2018-03-31
cool_stuff,637.3,2018-03-31
cool_stuff,89.99,2018-03-31
toys,275.0,2018-03-31
bed_bath_table,59.9,2018-03-31
watches_gifts,899.0,2018-03-31
housewares,209.9,2018-03-31
housewares,209.9,2018-03-31
computers_accessories,149.9,2018-03-31
stationery,19.9,2018-04-01
fashion_bags_accessories,20.3,2018-04-01
bed_bath_table,149.9,2018-04-01
small_appliances,28.0,2018-04-01
electronics,12.9,2018-04-01
sports_leisure,22.5,2018-04-01
computers_accessories,19.9,2018-04-01
,122.99,2018-04-01
computers_accessories,159.0,2018-04-01
auto,109.9,2018-04-01
baby,47.9,2018-04-01
garden_tools,53.9,2018-04-01
auto,143.8,2018-04-01
computers_accessories,99.0,2018-04-01
garden_tools,53.9,2018-04-01
health_beauty,262.39,2018-04-01
bed_bath_table,109.9,2018-04-01
health_beauty,79.9,2018-04-01
health_beauty,80.99,2018-04-01
housewares,18.75,2018-04-01
baby,108.9,2018-04-01
luggage_accessories,799.0,2018-04-01
pet_shop,64.0,2018-04-01
housewares,89.18,2018-04-01
baby,108.9,2018-04-01
furniture_decor,79.9,2018-04-01
telephony,23.99,2018-04-01
computers_accessories,88.0,2018-04-01
watches_gifts,65.0,2018-04-01
pet_shop,12.99,2018-04-01
watches_gifts,199.99,2018-04-01
toys,300.0,2018-04-01
telephony,148.0,2018-04-01
telephony,12.99,2018-04-01
watches_gifts,229.8,2018-04-01
housewares,89.18,2018-04-01
bed_bath_table,129.9,2018-04-01
watches_gifts,121.9,2018-04-01
electronics,12.9,2018-04-01
garden_tools,53.9,2018-04-01
toys,69.9,2018-04-01
health_beauty,139.65,2018-04-01
sports_leisure,98.99,2018-04-01
computers_accessories,84.89,2018-04-01
auto,290.0,2018-04-01
musical_instruments,59.0,2018-04-01
furniture_decor,35.0,2018-04-01
computers_accessories,39.9,2018-04-01
housewares,69.0,2018-04-01
watches_gifts,179.0,2018-04-01
bed_bath_table,199.9,2018-04-01
housewares,40.0,2018-04-01
furniture_decor,59.8,2018-04-01
housewares,21.0,2018-04-01
pet_shop,165.75,2018-04-01
perfumery,39.99,2018-04-01
furniture_decor,59.8,2018-04-01
furniture_decor,35.0,2018-04-01
watches_gifts,199.0,2018-04-01
bed_bath_table,109.9,2018-04-01
furniture_decor,59.8,2018-04-01
furniture_decor,59.8,2018-04-01
furniture_decor,59.8,2018-04-01
garden_tools,179.0,2018-04-01
christmas_supplies,79.9,2018-04-01
sports_leisure,58.9,2018-04-01
housewares,52.5,2018-04-01
fashion_bags_accessories,98.8,2018-04-01
perfumery,13.99,2018-04-01
furniture_decor,59.8,2018-04-01
garden_tools,52.7,2018-04-01
telephony,29.99,2018-04-01
baby,987.0,2018-04-01
dvds_blu_ray,24.9,2018-04-01
toys,39.0,2018-04-01
sports_leisure,69.9,2018-04-01
baby,48.9,2018-04-01
health_beauty,503.34,2018-04-01
garden_tools,53.9,2018-04-01
auto,690.0,2018-04-01
fashion_bags_accessories,289.9,2018-04-01
health_beauty,79.99,2018-04-01
sports_leisure,427.9,2018-04-01
housewares,117.8,2018-04-01
auto,429.9,2018-04-01
health_beauty,299.9,2018-04-01
fashion_bags_accessories,39.99,2018-04-01
auto,59.9,2018-04-01
computers_accessories,84.89,2018-04-01
sports_leisure,22.5,2018-04-01
computers_accessories,147.9,2018-04-01
food,27.9,2018-04-01
bed_bath_table,115.0,2018-04-01
bed_bath_table,115.0,2018-04-01
watches_gifts,26.86,2018-04-01
auto,79.9,2018-04-01
health_beauty,299.9,2018-04-01
perfumery,199.0,2018-04-01
office_furniture,192.99,2018-04-01
garden_tools,53.9,2018-04-01
computers_accessories,49.9,2018-04-01
watches_gifts,189.0,2018-04-01
telephony,27.99,2018-04-01
housewares,27.19,2018-04-01
watches_gifts,550.0,2018-04-01
watches_gifts,134.9,2018-04-01
watches_gifts,158.0,2018-04-01
books_technical,19.9,2018-04-01
furniture_living_room,109.97,2018-04-01
garden_tools,29.9,2018-04-01
health_beauty,84.0,2018-04-01
garden_tools,53.9,2018-04-01
bed_bath_table,115.0,2018-04-01
bed_bath_table,115.0,2018-04-01
watches_gifts,550.0,2018-04-01
health_beauty,79.0,2018-04-01
bed_bath_table,95.9,2018-04-01
housewares,75.0,2018-04-01
fashion_bags_accessories,199.9,2018-04-01
office_furniture,192.99,2018-04-01
home_appliances,39.0,2018-04-01
perfumery,13.99,2018-04-01
furniture_bedroom,169.0,2018-04-01
toys,599.9,2018-04-01
electronics,11.6,2018-04-01
perfumery,13.99,2018-04-01
small_appliances,28.0,2018-04-01
garden_tools,50.0,2018-04-01
small_appliances,1099.0,2018-04-01
stationery,27.9,2018-04-01
watches_gifts,219.9,2018-04-01
bed_bath_table,39.99,2018-04-01
computers_accessories,139.0,2018-04-01
computers_accessories,139.0,2018-04-01
housewares,25.9,2018-04-01
health_beauty,330.0,2018-04-01
sports_leisure,13.49,2018-04-01
sports_leisure,59.99,2018-04-01
pet_shop,89.7,2018-04-01
bed_bath_table,19.9,2018-04-01
musical_instruments,95.0,2018-04-01
telephony,29.98,2018-04-01
bed_bath_table,124.9,2018-04-01
housewares,9.9,2018-04-01
stationery,48.0,2018-04-01
drinks,43.0,2018-04-01
health_beauty,29.9,2018-04-01
computers_accessories,129.0,2018-04-01
construction_tools_construction,114.99,2018-04-01
telephony,24.99,2018-04-01
bed_bath_table,39.99,2018-04-01
sports_leisure,105.0,2018-04-01
health_beauty,439.65,2018-04-01
garden_tools,85.5,2018-04-01
garden_tools,110.0,2018-04-01
bed_bath_table,39.99,2018-04-01
health_beauty,59.99,2018-04-01
housewares,43.5,2018-04-01
health_beauty,69.9,2018-04-01
computers_accessories,67.9,2018-04-01
sports_leisure,61.28,2018-04-01
audio,168.0,2018-04-01
pet_shop,95.0,2018-04-01
auto,32.54,2018-04-01
sports_leisure,194.0,2018-04-01
health_beauty,135.9,2018-04-01
furniture_decor,69.9,2018-04-01
bed_bath_table,39.99,2018-04-01
furniture_decor,295.0,2018-04-01
health_beauty,135.9,2018-04-01
electronics,129.9,2018-04-01
furniture_decor,69.9,2018-04-01
construction_tools_construction,109.9,2018-04-01
sports_leisure,53.0,2018-04-01
computers_accessories,29.99,2018-04-01
watches_gifts,279.8,2018-04-01
electronics,13.65,2018-04-01
fashion_bags_accessories,14.9,2018-04-01
books_general_interest,149.0,2018-04-01
computers_accessories,316.0,2018-04-01
sports_leisure,61.28,2018-04-01
bed_bath_table,39.99,2018-04-01
auto,45.0,2018-04-01
sports_leisure,105.0,2018-04-01
telephony,29.99,2018-04-01
health_beauty,643.92,2018-04-01
health_beauty,29.9,2018-04-01
cool_stuff,131.99,2018-04-01
office_furniture,89.98,2018-04-01
electronics,299.0,2018-04-01
construction_tools_construction,199.9,2018-04-01
sports_leisure,28.0,2018-04-01
health_beauty,139.65,2018-04-01
furniture_decor,69.9,2018-04-01
home_appliances_2,1561.0,2018-04-01
electronics,18.9,2018-04-01
bed_bath_table,93.9,2018-04-01
pet_shop,105.0,2018-04-01
furniture_decor,35.99,2018-04-01
housewares,79.0,2018-04-01
health_beauty,326.16,2018-04-01
sports_leisure,114.9,2018-04-01
electronics,12.65,2018-04-01
pet_shop,59.99,2018-04-01
fashion_shoes,157.9,2018-04-01
telephony,47.9,2018-04-01
auto,149.9,2018-04-01
toys,118.9,2018-04-01
sports_leisure,23.8,2018-04-01
telephony,39.99,2018-04-01
perfumery,59.9,2018-04-01
auto,169.9,2018-04-01
sports_leisure,30.0,2018-04-01
perfumery,114.9,2018-04-01
sports_leisure,99.9,2018-04-01
stationery,68.0,2018-04-01
auto,28.0,2018-04-01
watches_gifts,239.0,2018-04-01
health_beauty,67.97,2018-04-01
furniture_decor,69.9,2018-04-01
,90.99,2018-04-01
computers_accessories,59.49,2018-04-01
electronics,129.9,2018-04-01
sports_leisure,45.0,2018-04-01
bed_bath_table,149.9,2018-04-01
health_beauty,29.9,2018-04-01
telephony,41.99,2018-04-01
furniture_decor,79.99,2018-04-01
housewares,47.9,2018-04-01
housewares,49.9,2018-04-01
consoles_games,68.99,2018-04-01
telephony,21.99,2018-04-01
air_conditioning,159.9,2018-04-02
watches_gifts,359.0,2018-04-02
construction_tools_construction,1514.0,2018-04-02
auto,124.7,2018-04-02
toys,69.0,2018-04-02
sports_leisure,149.99,2018-04-02
music,149.9,2018-04-02
watches_gifts,168.9,2018-04-02
bed_bath_table,44.9,2018-04-02
computers_accessories,74.9,2018-04-02
pet_shop,59.99,2018-04-02
cool_stuff,131.9,2018-04-02
housewares,26.0,2018-04-02
sports_leisure,39.0,2018-04-02
electronics,27.9,2018-04-02
baby,225.0,2018-04-02
computers_accessories,135.0,2018-04-02
furniture_decor,35.0,2018-04-02
furniture_decor,35.0,2018-04-02
office_furniture,179.9,2018-04-02
auto,20.0,2018-04-02
computers_accessories,67.91,2018-04-02
auto,136.0,2018-04-02
auto,54.99,2018-04-02
sports_leisure,149.99,2018-04-02
furniture_decor,35.0,2018-04-02
home_appliances_2,385.0,2018-04-02
computers_accessories,81.99,2018-04-02
bed_bath_table,254.9,2018-04-02
furniture_decor,44.99,2018-04-02
fashion_bags_accessories,79.9,2018-04-02
sports_leisure,179.99,2018-04-02
books_imported,69.0,2018-04-02
computers_accessories,94.0,2018-04-02
furniture_decor,35.0,2018-04-02
auto,117.3,2018-04-02
musical_instruments,385.0,2018-04-02
sports_leisure,89.1,2018-04-02
sports_leisure,299.9,2018-04-02
computers_accessories,94.0,2018-04-02
watches_gifts,151.9,2018-04-02
telephony,29.98,2018-04-02
perfumery,176.5,2018-04-02
cool_stuff,215.0,2018-04-02
auto,121.99,2018-04-02
electronics,23.7,2018-04-02
sports_leisure,50.49,2018-04-02
bed_bath_table,149.9,2018-04-02
books_technical,42.9,2018-04-02
auto,117.3,2018-04-02
electronics,12.95,2018-04-02
electronics,18.9,2018-04-02
fashion_shoes,87.5,2018-04-02
auto,139.0,2018-04-02
computers_accessories,459.0,2018-04-02
home_appliances,69.9,2018-04-02
computers_accessories,72.0,2018-04-02
furniture_decor,69.9,2018-04-02
furniture_living_room,91.9,2018-04-02
office_furniture,139.94,2018-04-02
bed_bath_table,139.0,2018-04-02
