product_category_en,Revenue,Freight Costs,Order_Date
sports_leisure,109.9,26.05,2018-02-08
bed_bath_table,109.9,13.79,2018-02-08
telephony,19.99,14.1,2018-02-08
costruction_tools_garden,29.45,15.1,2018-02-08
bed_bath_table,189.0,10.14,2018-02-08
costruction_tools_garden,29.45,15.1,2018-02-08
sports_leisure,109.9,26.05,2018-02-08
computers_accessories,41.9,15.1,2018-02-08
sports_leisure,107.0,12.25,2018-02-08
housewares,59.9,15.18,2018-02-08
computers_accessories,86.6,15.36,2018-02-08
consoles_games,689.89,48.68,2018-02-08
watches_gifts,75.0,15.28,2018-02-08
health_beauty,89.9,7.88,2018-02-08
stationery,12.99,8.72,2018-02-08
consoles_games,154.9,14.81,2018-02-08
telephony,29.99,16.79,2018-02-08
musical_instruments,36.9,16.79,2018-02-08
telephony,24.99,21.15,2018-02-08
luggage_accessories,99.9,9.51,2018-02-08
sports_leisure,169.0,17.62,2018-02-08
bed_bath_table,69.9,17.74,2018-02-08
computers_accessories,64.9,16.21,2018-02-08
health_beauty,99.9,14.43,2018-02-08
stationery,139.0,49.5,2018-02-08
telephony,24.99,14.1,2018-02-08
garden_tools,49.9,17.6,2018-02-08
garden_tools,49.9,17.6,2018-02-08
sports_leisure,75.0,17.81,2018-02-08
christmas_supplies,79.9,18.45,2018-02-08
auto,49.0,34.15,2018-02-08
home_confort,219.0,40.46,2018-02-08
health_beauty,49.99,15.1,2018-02-08
bed_bath_table,19.9,15.1,2018-02-08
telephony,29.99,7.78,2018-02-08
sports_leisure,51.7,16.8,2018-02-08
sports_leisure,149.0,14.06,2018-02-08
sports_leisure,255.0,26.63,2018-02-08
watches_gifts,65.0,16.89,2018-02-08
baby,27.9,11.85,2018-02-08
electronics,15.0,14.1,2018-02-08
bed_bath_table,71.4,16.26,2018-02-08
watches_gifts,79.0,42.58,2018-02-08
fashion_bags_accessories,37.9,15.11,2018-02-08
furniture_mattress_and_upholstery,75.0,42.76,2018-02-08
construction_tools_construction,49.99,24.29,2018-02-08
construction_tools_construction,99.9,12.14,2018-02-08
computers_accessories,70.9,15.25,2018-02-08
construction_tools_construction,99.9,12.14,2018-02-08
construction_tools_construction,99.9,12.14,2018-02-08
construction_tools_construction,49.99,24.29,2018-02-08
computers_accessories,74.9,12.65,2018-02-08
computers_accessories,77.0,16.98,2018-02-08
garden_tools,154.0,21.57,2018-02-08
computers_accessories,80.9,25.85,2018-02-08
,69.77,14.24,2018-02-08
,69.77,14.24,2018-02-08
,69.77,14.24,2018-02-08
electronics,13.7,7.78,2018-02-08
health_beauty,12.0,11.85,2018-02-08
computers_accessories,180.0,16.01,2018-02-08
perfumery,53.99,11.88,2018-02-08
watches_gifts,219.0,13.03,2018-02-08
computers_accessories,72.0,16.94,2018-02-08
sports_leisure,69.9,16.12,2018-02-08
books_general_interest,115.0,13.06,2018-02-08
musical_instruments,269.0,22.37,2018-02-08
health_beauty,157.5,17.54,2018-02-08
fixed_telephony,740.99,18.21,2018-02-08
telephony,44.99,14.1,2018-02-08
computers_accessories,39.58,16.79,2018-02-08
health_beauty,22.9,14.1,2018-02-08
perfumery,37.9,15.11,2018-02-08
sports_leisure,59.9,14.17,2018-02-08
luggage_accessories,129.9,9.1,2018-02-08
furniture_decor,59.99,11.92,2018-02-08
furniture_decor,59.99,11.92,2018-02-08
electronics,19.9,12.48,2018-02-08
bed_bath_table,168.98,10.0,2018-02-08
garden_tools,49.9,17.6,2018-02-08
computers_accessories,74.9,16.96,2018-02-08
toys,34.9,11.85,2018-02-08
luggage_accessories,99.9,23.02,2018-02-08
bed_bath_table,16.9,15.1,2018-02-08
telephony,39.99,14.1,2018-02-09
electronics,49.99,7.78,2018-02-09
electronics,19.89,17.63,2018-02-09
sports_leisure,109.0,15.51,2018-02-09
air_conditioning,189.9,17.77,2018-02-09
fixed_telephony,90.0,8.37,2018-02-09
housewares,58.9,37.55,2018-02-09
sports_leisure,109.0,15.51,2018-02-09
health_beauty,59.9,16.42,2018-02-09
telephony,29.99,14.1,2018-02-09
telephony,49.0,11.85,2018-02-09
bed_bath_table,38.5,15.1,2018-02-09
stationery,99.0,17.94,2018-02-09
housewares,29.9,18.89,2018-02-09
drinks,47.49,16.11,2018-02-09
telephony,18.98,17.63,2018-02-09
home_appliances_2,750.0,89.28,2018-02-09
health_beauty,59.9,16.42,2018-02-09
computers_accessories,84.0,12.72,2018-02-09
bed_bath_table,125.9,33.33,2018-02-09
office_furniture,349.9,67.26,2018-02-09
computers_accessories,31.9,16.79,2018-02-09
bed_bath_table,86.9,21.1,2018-02-09
telephony,59.9,15.17,2018-02-09
baby,116.91,34.62,2018-02-09
auto,179.49,9.45,2018-02-09
luggage_accessories,69.9,16.25,2018-02-09
computers_accessories,84.0,12.72,2018-02-09
electronics,9.5,14.1,2018-02-09
,63.0,8.27,2018-02-09
watches_gifts,329.0,9.56,2018-02-09
computers_accessories,38.9,8.72,2018-02-09
telephony,24.99,21.15,2018-02-09
auto,15.0,15.11,2018-02-09
garden_tools,99.9,16.95,2018-02-09
computers_accessories,149.9,19.59,2018-02-09
garden_tools,169.0,16.94,2018-02-09
electronics,36.5,13.08,2018-02-09
art,110.99,23.65,2018-02-09
computers_accessories,99.99,29.1,2018-02-09
sports_leisure,42.9,14.1,2018-02-09
cool_stuff,79.0,20.04,2018-02-09
furniture_living_room,59.99,29.46,2018-02-09
cool_stuff,79.0,20.04,2018-02-09
flowers,24.99,16.11,2018-02-09
cool_stuff,62.99,11.73,2018-02-09
bed_bath_table,89.9,19.87,2018-02-09
furniture_decor,98.0,16.45,2018-02-09
sports_leisure,129.9,18.8,2018-02-09
small_appliances,59.0,20.9,2018-02-09
sports_leisure,35.0,9.34,2018-02-09
auto,1780.0,41.87,2018-02-09
home_construction,20.0,17.63,2018-02-09
fashion_bags_accessories,37.9,16.11,2018-02-09
telephony,245.0,16.46,2018-02-09
perfumery,129.9,15.66,2018-02-09
health_beauty,89.99,12.97,2018-02-09
bed_bath_table,84.0,17.84,2018-02-09
health_beauty,199.0,17.83,2018-02-09
health_beauty,106.9,21.55,2018-02-09
sports_leisure,66.0,16.22,2018-02-09
baby,42.9,15.1,2018-02-09
sports_leisure,42.9,14.1,2018-02-09
sports_leisure,89.9,16.26,2018-02-09
bed_bath_table,56.99,12.74,2018-02-09
bed_bath_table,49.99,16.11,2018-02-09
bed_bath_table,21.99,18.0,2018-02-09
baby,22.99,16.11,2018-02-09
health_beauty,58.99,28.81,2018-02-09
computers_accessories,174.9,40.21,2018-02-09
consoles_games,689.89,40.15,2018-02-09
health_beauty,59.9,17.67,2018-02-09
furniture_decor,118.9,12.04,2018-02-09
bed_bath_table,135.9,21.44,2018-02-09
stationery,38.0,15.1,2018-02-09
bed_bath_table,39.99,15.1,2018-02-09
sports_leisure,139.0,8.72,2018-02-09
health_beauty,170.0,12.39,2018-02-09
bed_bath_table,17.9,11.85,2018-02-09
home_appliances,69.9,19.73,2018-02-09
computers_accessories,104.4,15.48,2018-02-09
books_general_interest,26.0,15.79,2018-02-09
computers_accessories,48.9,42.38,2018-02-09
telephony,24.99,7.78,2018-02-09
bed_bath_table,59.9,16.18,2018-02-09
health_beauty,89.99,9.44,2018-02-09
health_beauty,55.9,11.73,2018-02-09
computers_accessories,269.0,10.08,2018-02-09
bed_bath_table,114.9,13.82,2018-02-09
bed_bath_table,21.99,18.0,2018-02-09
garden_tools,49.9,13.37,2018-02-09
,122.99,15.61,2018-02-09
health_beauty,59.9,17.67,2018-02-09
sports_leisure,104.0,13.75,2018-02-09
industry_commerce_and_business,102.0,15.47,2018-02-09
telephony,18.49,14.1,2018-02-09
musical_instruments,189.9,16.08,2018-02-09
costruction_tools_garden,29.45,12.48,2018-02-09
garden_tools,49.9,17.6,2018-02-09
construction_tools_construction,162.5,15.89,2018-02-09
computers_accessories,115.52,16.57,2018-02-09
home_confort,219.0,18.24,2018-02-09
computers_accessories,74.9,15.27,2018-02-09
bed_bath_table,39.9,9.74,2018-02-09
baby,43.0,9.34,2018-02-09
cool_stuff,144.99,12.22,2018-02-09
telephony,145.0,21.5,2018-02-09
luggage_accessories,39.9,14.1,2018-02-09
construction_tools_safety,3099.9,55.92,2018-02-09
health_beauty,119.6,43.25,2018-02-09
health_beauty,129.9,16.35,2018-02-09
watches_gifts,199.9,8.98,2018-02-09
furniture_decor,129.9,18.16,2018-02-09
watches_gifts,299.9,16.85,2018-02-09
health_beauty,128.3,23.22,2018-02-09
watches_gifts,569.0,18.73,2018-02-09
computers_accessories,145.69,15.77,2018-02-09
computers_accessories,99.99,14.43,2018-02-09
,122.99,15.61,2018-02-09
housewares,169.99,16.95,2018-02-09
health_beauty,58.99,28.81,2018-02-09
cool_stuff,129.99,29.31,2018-02-09
housewares,165.0,17.63,2018-02-09
cool_stuff,144.99,12.22,2018-02-09
computers_accessories,79.0,12.89,2018-02-09
garden_tools,49.9,13.37,2018-02-09
health_beauty,57.0,34.2,2018-02-09
bed_bath_table,57.9,16.04,2018-02-09
auto,229.04,19.32,2018-02-09
electronics,21.9,14.1,2018-02-09
stationery,59.0,11.91,2018-02-09
bed_bath_table,49.95,15.1,2018-02-09
telephony,27.99,7.78,2018-02-09
bed_bath_table,138.0,12.17,2018-02-09
computers_accessories,90.0,12.97,2018-02-09
telephony,29.77,7.78,2018-02-09
watches_gifts,279.9,13.46,2018-02-09
sports_leisure,389.0,29.17,2018-02-09
home_appliances,159.0,17.55,2018-02-09
housewares,139.9,23.85,2018-02-09
housewares,46.9,15.1,2018-02-09
watches_gifts,117.0,17.07,2018-02-09
sports_leisure,117.0,15.57,2018-02-09
stationery,289.9,10.84,2018-02-09
bed_bath_table,59.9,16.18,2018-02-09
bed_bath_table,59.99,13.44,2018-02-09
art,110.99,14.17,2018-02-09
watches_gifts,399.0,14.29,2018-02-09
baby,65.0,15.2,2018-02-09
housewares,169.99,16.95,2018-02-09
electronics,13.65,8.72,2018-02-09
toys,38.25,16.11,2018-02-09
perfumery,79.99,18.13,2018-02-09
bed_bath_table,38.0,12.69,2018-02-09
stationery,159.9,12.32,2018-02-09
computers_accessories,149.9,16.81,2018-02-09
perfumery,79.0,13.57,2018-02-09
perfumery,47.9,12.48,2018-02-09
sports_leisure,395.0,36.57,2018-02-09
auto,22.4,7.78,2018-02-09
computers_accessories,44.9,16.79,2018-02-09
bed_bath_table,64.9,24.9,2018-02-09
computers_accessories,149.9,16.81,2018-02-09
perfumery,324.0,17.02,2018-02-09
tablets_printing_image,54.9,25.66,2018-02-09
kitchen_dining_laundry_garden_furniture,129.0,86.06,2018-02-09
garden_tools,12.1,7.78,2018-02-09
furniture_decor,49.7,17.6,2018-02-09
health_beauty,199.89,14.42,2018-02-09
computers_accessories,22.99,14.1,2018-02-09
home_construction,200.0,18.11,2018-02-09
stationery,89.0,17.87,2018-02-09
computers_accessories,149.9,16.81,2018-02-09
garden_tools,120.0,26.46,2018-02-09
watches_gifts,75.0,14.28,2018-02-09
computers_accessories,74.9,12.65,2018-02-09
drinks,47.49,9.94,2018-02-09
computers_accessories,13.99,7.78,2018-02-09
watches_gifts,49.0,7.78,2018-02-09
health_beauty,59.7,15.17,2018-02-09
bed_bath_table,56.99,16.16,2018-02-09
telephony,42.89,21.15,2018-02-09
perfumery,17.0,7.78,2018-02-09
cool_stuff,139.99,18.23,2018-02-09
small_appliances_home_oven_and_coffee,750.0,43.09,2018-02-09
costruction_tools_garden,29.45,12.48,2018-02-09
telephony,24.99,7.78,2018-02-09
auto,69.9,13.51,2018-02-09
health_beauty,325.0,16.02,2018-02-09
health_beauty,299.9,18.35,2018-02-09
health_beauty,199.99,13.35,2018-02-09
health_beauty,89.99,16.39,2018-02-09
bed_bath_table,34.9,11.85,2018-02-09
health_beauty,99.0,20.18,2018-02-09
computers_accessories,102.11,19.95,2018-02-09
computers_accessories,149.0,57.27,2018-02-09
pet_shop,105.0,15.49,2018-02-09
pet_shop,105.0,15.49,2018-02-09
health_beauty,149.99,36.37,2018-02-09
watches_gifts,255.0,13.29,2018-02-09
computers_accessories,149.9,27.9,2018-02-09
pet_shop,105.0,15.49,2018-02-09
sports_leisure,69.99,15.25,2018-02-09
health_beauty,84.99,15.35,2018-02-09
garden_tools,49.9,13.37,2018-02-09
books_technical,38.0,11.85,2018-02-09
garden_tools,49.9,13.37,2018-02-09
garden_tools,49.9,13.37,2018-02-09
garden_tools,49.9,13.37,2018-02-09
baby,45.9,14.1,2018-02-09
garden_tools,49.9,13.37,2018-02-09
bed_bath_table,199.9,14.51,2018-02-09
pet_shop,309.99,15.9,2018-02-09
bed_bath_table,24.9,9.09,2018-02-09
telephony,304.99,15.88,2018-02-09
agro_industry_and_commerce,412.0,60.67,2018-02-09
health_beauty,349.9,19.7,2018-02-09
garden_tools,49.9,17.6,2018-02-09
electronics,25.9,16.79,2018-02-09
telephony,29.99,7.78,2018-02-09
watches_gifts,229.0,16.35,2018-02-09
health_beauty,420.0,20.19,2018-02-09
garden_tools,49.9,17.6,2018-02-09
bed_bath_table,49.95,16.11,2018-02-09
stationery,34.9,15.11,2018-02-09
,122.99,15.61,2018-02-09
telephony,21.99,14.1,2018-02-09
auto,8.0,16.11,2018-02-09
watches_gifts,75.0,14.28,2018-02-09
,122.99,15.61,2018-02-10
stationery,89.0,17.87,2018-02-10
housewares,79.99,9.12,2018-02-10
cool_stuff,389.0,16.33,2018-02-10
bed_bath_table,24.9,16.79,2018-02-10
art,110.99,43.19,2018-02-10
art,110.99,43.19,2018-02-10
auto,29.99,14.1,2018-02-10
pet_shop,120.0,20.0,2018-02-10
consoles_games,159.9,13.25,2018-02-10
garden_tools,49.9,18.62,2018-02-10
home_construction,345.5,38.0,2018-02-10
sports_leisure,113.0,16.55,2018-02-10
luggage_accessories,59.9,17.99,2018-02-10
pet_shop,56.0,17.96,2018-02-10
bed_bath_table,129.89,16.67,2018-02-10
garden_tools,49.9,18.62,2018-02-10
housewares,44.9,15.11,2018-02-10
bed_bath_table,69.0,17.73,2018-02-10
electronics,13.65,7.78,2018-02-10
bed_bath_table,69.0,17.73,2018-02-10
housewares,79.99,9.12,2018-02-10
bed_bath_table,169.9,25.63,2018-02-10
housewares,79.99,9.12,2018-02-10
bed_bath_table,69.0,17.73,2018-02-10
garden_tools,259.0,46.31,2018-02-10
sports_leisure,1199.0,134.25,2018-02-10
sports_leisure,179.9,12.76,2018-02-10
luggage_accessories,299.9,31.51,2018-02-10
baby,169.9,46.78,2018-02-10
garden_tools,49.9,18.62,2018-02-10
pet_shop,105.0,30.57,2018-02-10
electronics,27.99,11.14,2018-02-10
garden_tools,99.9,38.25,2018-02-10
telephony,39.99,7.78,2018-02-10
consoles_games,25.49,7.78,2018-02-10
computers_accessories,68.9,12.61,2018-02-10
electronics,18.9,14.1,2018-02-10
pet_shop,94.9,17.91,2018-02-10
bed_bath_table,45.9,15.11,2018-02-10
bed_bath_table,92.0,13.66,2018-02-10
audio,19.9,7.78,2018-02-10
housewares,79.99,9.12,2018-02-10
furniture_decor,93.0,17.07,2018-02-10
sports_leisure,26.5,19.59,2018-02-10
electronics,13.65,14.1,2018-02-10
fashion_bags_accessories,49.9,7.78,2018-02-10
perfumery,119.9,26.12,2018-02-10
telephony,29.98,7.78,2018-02-10
sports_leisure,50.0,15.1,2018-02-10
furniture_decor,59.33,17.67,2018-02-10
perfumery,13.99,7.78,2018-02-10
housewares,79.99,9.12,2018-02-10
bed_bath_table,58.0,16.17,2018-02-10
furniture_decor,49.0,15.11,2018-02-10
sports_leisure,299.9,13.6,2018-02-10
sports_leisure,389.0,83.54,2018-02-10
food,27.9,15.1,2018-02-10
electronics,9.0,14.1,2018-02-10
bed_bath_table,69.9,9.34,2018-02-10
sports_leisure,97.49,15.43,2018-02-10
pet_shop,89.7,15.38,2018-02-10
fashion_bags_accessories,35.0,7.78,2018-02-10
fashion_bags_accessories,35.0,7.78,2018-02-10
computers_accessories,29.9,9.34,2018-02-10
garden_tools,49.9,17.6,2018-02-10
garden_tools,49.9,17.6,2018-02-10
consoles_games,69.99,12.62,2018-02-10
sports_leisure,79.0,12.05,2018-02-10
housewares,159.9,28.5,2018-02-10
watches_gifts,29.0,7.78,2018-02-10
bed_bath_table,39.99,16.79,2018-02-10
sports_leisure,194.0,16.99,2018-02-10
auto,129.9,17.62,2018-02-10
telephony,26.9,7.78,2018-02-10
furniture_decor,129.9,12.11,2018-02-10
furniture_decor,219.9,36.6,2018-02-10
sports_leisure,69.9,20.98,2018-02-10
housewares,49.9,14.1,2018-02-10
health_beauty,89.9,7.88,2018-02-10
sports_leisure,107.0,12.25,2018-02-10
housewares,69.9,13.37,2018-02-10
telephony,29.99,14.1,2018-02-10
watches_gifts,222.0,13.05,2018-02-10
home_appliances,130.0,17.35,2018-02-10
luggage_accessories,149.99,34.85,2018-02-10
health_beauty,149.65,15.8,2018-02-10
computers_accessories,149.0,40.37,2018-02-10
garden_tools,49.9,13.37,2018-02-10
electronics,21.9,11.85,2018-02-10
telephony,29.98,11.85,2018-02-10
sports_leisure,94.6,13.68,2018-02-10
computers_accessories,149.9,23.37,2018-02-10
computers_accessories,74.9,12.65,2018-02-10
bed_bath_table,56.99,12.74,2018-02-10
garden_tools,29.99,16.11,2018-02-10
perfumery,229.9,16.36,2018-02-10
telephony,19.99,15.1,2018-02-10
telephony,29.99,8.11,2018-02-10
sports_leisure,69.9,20.98,2018-02-10
garden_tools,49.9,17.6,2018-02-10
sports_leisure,79.9,42.59,2018-02-10
sports_leisure,79.9,42.59,2018-02-10
computers_accessories,74.9,12.65,2018-02-10
health_beauty,69.9,15.24,2018-02-10
bed_bath_table,86.9,21.1,2018-02-10
auto,429.9,31.41,2018-02-10
computers_accessories,74.9,12.65,2018-02-10
housewares,155.0,86.25,2018-02-10
auto,609.0,66.94,2018-02-10
pet_shop,71.6,15.26,2018-02-10
health_beauty,62.0,21.23,2018-02-10
telephony,24.89,15.1,2018-02-10
toys,10.99,14.1,2018-02-10
computers_accessories,77.0,12.67,2018-02-10
sports_leisure,59.9,7.78,2018-02-10
food_drink,40.8,15.11,2018-02-10
computers_accessories,149.0,40.37,2018-02-10
,122.99,18.14,2018-02-10
,122.99,18.14,2018-02-10
watches_gifts,858.9,13.27,2018-02-10
telephony,18.9,11.85,2018-02-10
watches_gifts,69.0,17.76,2018-02-10
garden_tools,61.8,33.7,2018-02-10
electronics,17.9,16.79,2018-02-10
bed_bath_table,81.4,12.91,2018-02-10
bed_bath_table,24.9,16.79,2018-02-10
bed_bath_table,24.9,16.79,2018-02-10
home_construction,54.4,9.34,2018-02-10
sports_leisure,185.0,14.31,2018-02-10
bed_bath_table,28.99,15.1,2018-02-10
housewares,29.9,22.67,2018-02-10
garden_tools,120.0,45.3,2018-02-10
health_beauty,89.99,16.39,2018-02-10
perfumery,119.9,18.41,2018-02-10
computers_accessories,149.0,25.88,2018-02-10
bed_bath_table,45.9,16.11,2018-02-10
housewares,129.0,23.77,2018-02-10
health_beauty,108.99,27.61,2018-02-10
stationery,99.9,36.02,2018-02-10
fashion_bags_accessories,270.0,16.64,2018-02-10
watches_gifts,119.0,8.09,2018-02-10
computers_accessories,80.0,12.69,2018-02-10
office_furniture,359.99,68.26,2018-02-10
furniture_decor,49.0,15.11,2018-02-10
computers_accessories,79.0,16.99,2018-02-10
housewares,25.0,8.72,2018-02-10
furniture_decor,39.9,17.6,2018-02-10
bed_bath_table,21.99,15.1,2018-02-10
bed_bath_table,38.9,17.6,2018-02-10
perfumery,119.9,16.6,2018-02-10
sports_leisure,210.0,52.69,2018-02-10
bed_bath_table,38.9,17.6,2018-02-10
computers_accessories,142.0,13.12,2018-02-10
,33.4,11.85,2018-02-10
stationery,34.99,17.63,2018-02-10
construction_tools_construction,69.0,16.92,2018-02-10
kitchen_dining_laundry_garden_furniture,44.88,19.23,2018-02-10
bed_bath_table,39.99,16.79,2018-02-10
telephony,29.99,15.1,2018-02-10
watches_gifts,148.0,15.79,2018-02-10
stationery,549.99,12.04,2018-02-10
watches_gifts,189.0,15.07,2018-02-10
housewares,74.9,18.09,2018-02-10
bed_bath_table,79.9,12.9,2018-02-10
telephony,22.99,14.1,2018-02-10
books_general_interest,38.0,15.1,2018-02-10
health_beauty,139.9,15.73,2018-02-10
musical_instruments,525.0,33.51,2018-02-10
computers_accessories,99.99,17.95,2018-02-10
health_beauty,39.99,11.85,2018-02-10
electronics,23.7,11.85,2018-02-10
computers_accessories,69.9,13.08,2018-02-10
health_beauty,74.9,15.27,2018-02-10
watches_gifts,54.99,14.13,2018-02-10
watches_gifts,148.0,15.79,2018-02-10
costruction_tools_garden,139.9,23.85,2018-02-10
sports_leisure,45.9,12.48,2018-02-10
housewares,25.0,7.78,2018-02-10
telephony,29.99,15.1,2018-02-10
,122.99,9.06,2018-02-10
fashion_bags_accessories,19.9,14.1,2018-02-10
electronics,59.99,9.94,2018-02-10
bed_bath_table,79.9,12.9,2018-02-10
computers_accessories,67.9,12.61,2018-02-10
electronics,69.0,16.92,2018-02-10
health_beauty,325.0,23.07,2018-02-10
watches_gifts,299.9,13.6,2018-02-10
cool_stuff,129.99,21.31,2018-02-10
telephony,29.99,16.79,2018-02-10
bed_bath_table,86.9,16.24,2018-02-10
sports_leisure,159.9,12.62,2018-02-10
computers_accessories,27.9,14.1,2018-02-10
bed_bath_table,38.9,17.6,2018-02-10
computers_accessories,99.99,19.94,2018-02-10
sports_leisure,59.99,15.18,2018-02-11
cool_stuff,62.99,16.69,2018-02-11
cool_stuff,62.99,16.69,2018-02-11
baby,149.99,21.85,2018-02-11
telephony,24.9,15.1,2018-02-11
market_place,79.9,21.05,2018-02-11
food_drink,40.8,15.11,2018-02-11
cool_stuff,144.99,14.03,2018-02-11
sports_leisure,59.9,13.08,2018-02-11
sports_leisure,59.9,13.08,2018-02-11
fashion_bags_accessories,39.9,7.78,2018-02-11
furniture_decor,99.9,23.57,2018-02-11
consoles_games,85.0,12.09,2018-02-11
bed_bath_table,54.9,13.08,2018-02-11
bed_bath_table,58.67,8.72,2018-02-11
books_general_interest,15.0,9.34,2018-02-11
computers_accessories,99.99,19.94,2018-02-11
perfumery,194.65,17.12,2018-02-11
computers_accessories,21.49,12.6,2018-02-11
christmas_supplies,79.9,26.88,2018-02-11
housewares,99.8,61.44,2018-02-11
housewares,39.0,16.6,2018-02-11
books_general_interest,30.0,15.1,2018-02-11
computers_accessories,99.99,19.94,2018-02-11
stationery,89.0,17.87,2018-02-11
furniture_decor,99.9,17.18,2018-02-11
telephony,29.99,14.1,2018-02-11
telephony,50.0,8.27,2018-02-11
computers_accessories,149.0,23.84,2018-02-11
market_place,29.99,7.78,2018-02-11
small_appliances,174.99,31.43,2018-02-11
sports_leisure,17.5,15.1,2018-02-11
art,48.9,15.1,2018-02-11
electronics,19.9,42.38,2018-02-11
computers_accessories,68.9,15.23,2018-02-11
market_place,29.99,7.78,2018-02-11
market_place,79.9,21.05,2018-02-11
health_beauty,325.0,10.47,2018-02-11
bed_bath_table,39.9,13.37,2018-02-11
cool_stuff,144.99,18.26,2018-02-11
sports_leisure,129.9,15.66,2018-02-11
garden_tools,179.0,51.12,2018-02-11
computers_accessories,145.9,14.04,2018-02-11
bed_bath_table,39.0,16.11,2018-02-11
perfumery,39.0,17.92,2018-02-11
bed_bath_table,56.99,12.74,2018-02-11
telephony,18.0,14.1,2018-02-11
garden_tools,49.9,13.37,2018-02-11
garden_tools,49.9,13.37,2018-02-11
computers_accessories,74.9,15.27,2018-02-11
telephony,24.99,15.1,2018-02-11
computers_accessories,99.99,14.43,2018-02-11
auto,15.9,16.79,2018-02-11
computers_accessories,29.99,21.15,2018-02-11
sports_leisure,79.99,16.26,2018-02-11
